season,team_a,team_b,score_a,score_b,neutral_site,round_name,game_date,home_team,home_edge_a,rest_days_a,rest_days_b,market_prob_a,market_spread_a,moneyline_a,moneyline_b
2024,Southern Utah,SF Austin,82,84,0,Regular Season,2024-01-14,Southern Utah,1,7,1,,,,
2024,Iona,Mount St Marys,87,70,0,Regular Season,2024-01-14,Iona,1,6,6,,,,
2024,Murray St,Northern Iowa,60,70,0,Regular Season,2024-01-14,Murray St,1,2,2,,,,
2024,Stanford,Utah,79,73,0,Regular Season,2024-01-14,Stanford,1,1,1,,,,
2024,Minnesota,Iowa,77,86,0,Regular Season,2024-01-15,Minnesota,1,2,1,,,,
2024,Norfolk St,VA Lynchburg,118,73,0,Regular Season,2024-01-16,Norfolk St,1,6,12,,,,
2024,Toledo,Buffalo,77,66,0,Regular Season,2024-01-17,Toledo,1,2,3,,,,
2024,Boise St,UNLV,64,68,0,Regular Season,2024-01-17,Boise St,1,3,3,,,,
2024,Kansas St,Baylor,68,64,0,Regular Season,2024-01-17,Kansas St,1,3,2,,,,
2024,UNC Greensboro,The Citadel,73,67,0,Regular Season,2024-01-18,UNC Greensboro,1,3,4,,,,
2024,UConn,Creighton,62,48,0,Regular Season,2024-01-18,UConn,1,3,4,,,,
2024,UIC,Murray St,58,73,0,Regular Season,2024-01-18,UIC,1,4,3,,,,
2024,Weber St,E Washington,78,80,0,Regular Season,2024-01-19,Weber St,1,4,4,,,,
2024,SF Austin,Seattle U,89,84,0,Regular Season,2024-01-19,SF Austin,1,4,5,,,,
2024,North Dakota,Oral Roberts,87,77,0,Regular Season,2024-01-19,North Dakota,1,5,4,,,,
2024,Tennessee St,Tennessee Tech,85,53,0,Regular Season,2024-01-19,Tennessee St,1,5,5,,,,
2024,NC A&T,Northeastern,72,65,0,Regular Season,2024-01-19,NC A&T,1,2,5,,,,
2024,Santa Barbara,Fullerton,69,73,0,Regular Season,2024-01-20,Santa Barbara,1,0,0,,,,
2024,Texas A&M-CC,Nicholls,69,59,0,Regular Season,2024-01-20,Texas A&M-CC,1,3,3,,,,
2024,James Madison,Marshall,67,52,0,Regular Season,2024-01-20,James Madison,1,0,0,,,,
2024,Cleveland St,Purdue FW,75,68,0,Regular Season,2024-01-20,Cleveland St,1,5,1,,,,
2024,Bowling Green,W Michigan,84,79,0,Regular Season,2024-01-20,Bowling Green,1,2,2,,,,
2024,Lafayette,Bucknell,75,72,0,Regular Season,2024-01-20,Lafayette,1,1,1,,,,
2024,Kentucky,Georgia,105,96,0,Regular Season,2024-01-20,Kentucky,1,1,2,,,,
2024,Chicago St,East-West,131,55,0,Regular Season,2024-01-20,Chicago St,1,3,12,,,,
2024,Longwood,Presbyterian,80,70,0,Regular Season,2024-01-20,Longwood,1,1,1,,,,
2024,Houston,UCF,57,42,0,Regular Season,2024-01-20,Houston,1,1,1,,,,
2024,Delaware St,MD Eastern,67,63,0,Regular Season,2024-01-20,Delaware St,1,10,6,,,,
2024,Liberty,Sam Houston,82,66,0,Regular Season,2024-01-21,Liberty,1,1,7,,,,
2024,Le Moyne,Saint Francis,94,57,0,Regular Season,2024-01-21,Le Moyne,1,0,0,,,,
2024,Mount St Marys,Niagara,71,82,0,Regular Season,2024-01-21,Mount St Marys,1,0,0,,,,
2024,Tulane,Memphis,81,79,0,Regular Season,2024-01-21,Tulane,1,2,1,,,,
2024,Hou Christian,New Orleans,88,80,0,Regular Season,2024-01-23,Hou Christian,1,2,2,,,,
2024,Kansas,Cincinnati,74,69,0,Regular Season,2024-01-23,Kansas,1,2,2,,,,
2024,UMass,Saint Joseph's,77,78,0,Regular Season,2024-01-24,UMass,1,3,3,,,,
2024,Minnesota,Wisconsin,59,61,0,Regular Season,2024-01-24,Minnesota,1,5,3,,,,
2024,Louisville,Duke,69,83,0,Regular Season,2024-01-24,Louisville,1,3,2,,,,
2024,Old Dominion,James Madison,62,78,0,Regular Season,2024-01-25,Old Dominion,1,3,4,,,,
2024,Alabama,Auburn,79,75,0,Regular Season,2024-01-25,Alabama,1,4,3,,,,
2024,Longwood,Gardner-Webb,64,76,0,Regular Season,2024-01-25,Longwood,1,4,4,,,,
2024,Iowa State,Kansas St,78,67,0,Regular Season,2024-01-25,Iowa State,1,4,3,,,,
2024,Cal Poly,Fullerton,51,54,0,Regular Season,2024-01-26,Cal Poly,1,4,5,,,,
2024,S Dakota St,Kansas City,75,66,0,Regular Season,2024-01-26,S Dakota St,1,5,5,,,,
2024,Green Bay,Oakland,69,59,0,Regular Season,2024-01-26,Green Bay,1,5,7,,,,
2024,Quinnipiac,Mount St Marys,79,65,0,Regular Season,2024-01-26,Quinnipiac,1,4,4,,,,
2024,E Washington,N Arizona,85,70,0,Regular Season,2024-01-27,E Washington,1,0,0,,,,
2024,Tarleton St,Utah Tech,86,68,0,Regular Season,2024-01-27,Tarleton St,1,0,0,,,,
2024,Maine,Binghamton,50,51,0,Regular Season,2024-01-27,Maine,1,1,0,,,,
2024,SIUE,Tennessee Tech,74,57,0,Regular Season,2024-01-27,SIUE,1,6,0,,,,
2024,Columbia,Penn,84,81,0,Regular Season,2024-01-27,Columbia,1,6,6,,,,
2024,Navy,Loyola MD,70,74,0,Regular Season,2024-01-27,Navy,1,1,1,,,,
2024,Lafayette,Boston U,48,62,0,Regular Season,2024-01-27,Lafayette,1,1,1,,,,
2024,Maryland,Nebraska,73,51,0,Regular Season,2024-01-27,Maryland,1,1,2,,,,
2024,Radford,Presbyterian,73,58,0,Regular Season,2024-01-27,Radford,1,2,6,,,,
2024,Houston,Kansas St,74,52,0,Regular Season,2024-01-27,Houston,1,2,1,,,,
2024,MD Eastern,NC Central,57,65,0,Regular Season,2024-01-27,MD Eastern,1,3,6,,,,
2024,Hawai'i,Cal Poly,83,73,0,Regular Season,2024-01-28,Hawai'i,1,1,1,,,,
2024,Cleveland St,Robert Morris,66,64,0,Regular Season,2024-01-28,Cleveland St,1,1,7,,,,
2024,Davidson,VCU,58,63,0,Regular Season,2024-01-28,Davidson,1,2,3,,,,
2024,UAB,Memphis,97,88,0,Regular Season,2024-01-28,UAB,1,3,6,,,,
2024,Lamar,New Orleans,98,73,0,Regular Season,2024-01-30,Lamar,1,1,2,,,,
2024,MD Eastern,SC State,53,63,0,Regular Season,2024-01-30,MD Eastern,1,2,2,,,,
2024,St Bonaventure,VCU,67,62,0,Regular Season,2024-01-31,St Bonaventure,1,3,2,,,,
2024,Michigan St,Michigan,81,62,0,Regular Season,2024-01-31,Michigan St,1,3,3,,,,
2024,North Florida,Lipscomb,85,76,0,Regular Season,2024-02-01,North Florida,1,4,4,,,,
2024,Bucknell,Loyola MD,67,52,0,Regular Season,2024-02-01,Bucknell,1,4,4,,,,
2024,Rutgers,Penn State,46,61,0,Regular Season,2024-02-01,Rutgers,1,3,4,,,,
2024,North Texas,UAB,79,82,0,Regular Season,2024-02-01,North Texas,1,3,3,,,,
2024,Fullerton,Hawai'i,68,76,0,Regular Season,2024-02-02,Fullerton,1,4,4,,,,
2024,Abilene Chrstn,Tarleton St,73,76,0,Regular Season,2024-02-02,Abilene Chrstn,1,5,5,,,,
2024,GA Southern,Troy,63,84,0,Regular Season,2024-02-02,GA Southern,1,4,5,,,,
2024,Wright St,Youngstown St,77,88,0,Regular Season,2024-02-02,Wright St,1,4,4,,,,
2024,NC A&T,Hampton,59,58,0,Regular Season,2024-02-02,NC A&T,1,5,5,,,,
2024,FIU,Sam Houston,68,61,0,Regular Season,2024-02-03,FIU,1,0,0,,,,
2024,SE Louisiana,McNeese,77,74,0,Regular Season,2024-02-03,SE Louisiana,1,3,3,,,,
2024,Texas St,Southern Miss,60,55,0,Regular Season,2024-02-03,Texas St,1,0,1,,,,
2024,ETSU,The Citadel,62,60,0,Regular Season,2024-02-03,ETSU,1,1,1,,,,
2024,Merrimack,C Connecticut,71,68,0,Regular Season,2024-02-03,Merrimack,1,6,0,,,,
2024,Loyola MD,Holy Cross,67,70,0,Regular Season,2024-02-03,Loyola MD,1,1,3,,,,
2024,San Diego St,Utah State,81,67,0,Regular Season,2024-02-03,San Diego St,1,2,2,,,,
2024,Indiana,Penn State,71,85,0,Regular Season,2024-02-03,Indiana,1,2,1,,,,
2024,Missouri St,Belmont,87,80,0,Regular Season,2024-02-03,Missouri St,1,1,1,,,,
2024,Oklahoma St,Kansas St,75,72,0,Regular Season,2024-02-03,Oklahoma St,1,2,2,,,,
2024,Arizona St,California,66,81,0,Regular Season,2024-02-03,Arizona St,1,0,0,,,,
2024,New Mexico St,Jax State,67,65,0,Regular Season,2024-02-04,New Mexico St,1,1,1,,,,
2024,Milwaukee,IU Indy,87,67,0,Regular Season,2024-02-04,Milwaukee,1,1,2,,,,
2024,Marist,Saint Peter's,63,52,0,Regular Season,2024-02-04,Marist,1,0,0,,,,
2024,High Point,Presbyterian,78,68,0,Regular Season,2024-02-04,High Point,1,1,2,,,,
2024,Portland St,E Washington,77,90,0,Regular Season,2024-02-06,Portland St,1,1,1,,,,
2024,St John's,DePaul,85,57,0,Regular Season,2024-02-06,St John's,1,2,1,,,,
2024,Kent State,W Michigan,63,61,0,Regular Season,2024-02-07,Kent State,1,4,3,,,,
2024,UConn,Butler,71,62,0,Regular Season,2024-02-07,UConn,1,3,3,,,,
2024,Houston,Oklahoma St,79,63,0,Regular Season,2024-02-07,Houston,1,3,3,,,,
2024,South Alabama,GA Southern,78,65,0,Regular Season,2024-02-08,South Alabama,1,3,4,,,,
2024,Navy,Bucknell,67,80,0,Regular Season,2024-02-08,Navy,1,4,4,,,,
2024,Lafayette,Holy Cross,75,59,0,Regular Season,2024-02-08,Lafayette,1,4,4,,,,
2024,Tulsa,North Texas,55,68,0,Regular Season,2024-02-08,Tulsa,1,4,4,,,,
2024,Santa Barbara,UC Irvine,61,76,0,Regular Season,2024-02-09,Santa Barbara,1,4,4,,,,
2024,SF Austin,UT Rio Grande,92,84,0,Regular Season,2024-02-09,SF Austin,1,5,4,,,,
2024,So Indiana,E Illinois,71,81,0,Regular Season,2024-02-09,So Indiana,1,5,5,,,,
2024,Long Island,Merrimack,79,82,0,Regular Season,2024-02-09,Long Island,1,4,5,,,,
2024,Campbell,Northeastern,76,86,0,Regular Season,2024-02-09,Campbell,1,4,5,,,,
2024,Jax State,Western KY,59,70,0,Regular Season,2024-02-10,Jax State,1,0,1,,,,
2024,Hou Christian,Incarnate Word,86,83,0,Regular Season,2024-02-10,Hou Christian,1,3,3,,,,
2024,Jacksonville,North Alabama,67,63,0,Regular Season,2024-02-10,Jacksonville,1,0,0,,,,
2024,W Carolina,Mercer,79,46,0,Regular Season,2024-02-10,W Carolina,1,1,1,,,,
2024,Loyola MD,Colgate,62,76,0,Regular Season,2024-02-10,Loyola MD,1,1,1,,,,
2024,Nevada,San Diego St,70,66,0,Regular Season,2024-02-10,Nevada,1,2,2,,,,
2024,Nebraska,Michigan,79,59,0,Regular Season,2024-02-10,Nebraska,1,1,1,,,,
2024,SC Upstate,UNC Asheville,64,77,0,Regular Season,2024-02-10,SC Upstate,1,1,2,,,,
2024,Texas,West Virginia,94,58,0,Regular Season,2024-02-10,Texas,1,2,6,,,,
2024,Troy,Kent State,78,68,0,MAC-SBC Challenge,2024-02-10,Troy,1,1,2,,,,
2024,Weber St,Sacramento St,58,53,0,Regular Season,2024-02-11,Weber St,1,1,1,,,,
2024,So Indiana,SIUE,84,67,0,Regular Season,2024-02-11,So Indiana,1,1,1,,,,
2024,Texas A&M,Tennessee,85,69,0,Regular Season,2024-02-11,Texas A&M,1,2,2,,,,
2024,Tulsa,UAB,63,70,0,Regular Season,2024-02-11,Tulsa,1,2,1,,,,
2024,Bethune,Texas Southern,83,79,0,Regular Season,2024-02-13,Bethune,1,2,2,,,,
2024,Miss Valley St,Alcorn St,55,72,0,Regular Season,2024-02-13,Miss Valley St,1,1,2,,,,
2024,Vanderbilt,Texas A&M,74,73,0,Regular Season,2024-02-14,Vanderbilt,1,3,2,,,,
2024,Nevada,New Mexico,82,83,0,Regular Season,2024-02-14,Nevada,1,3,2,,,,
2024,App State,Marshall,73,58,0,Regular Season,2024-02-15,App State,1,4,6,,,,
2024,Fordham,St Bonaventure,67,85,0,Regular Season,2024-02-15,Fordham,1,7,4,,,,
2024,Stony Brook,Hampton,93,73,0,Regular Season,2024-02-15,Stony Brook,1,4,4,,,,
2024,E Washington,Idaho St,88,82,0,Regular Season,2024-02-16,E Washington,1,4,4,,,,
2024,Sam Houston,FIU,70,56,0,Regular Season,2024-02-16,Sam Houston,1,6,5,,,,
2024,Bryant,Maine,77,72,0,Regular Season,2024-02-16,Bryant,1,5,4,,,,
2024,Little Rock,Morehead St,69,68,0,Regular Season,2024-02-16,Little Rock,1,6,5,,,,
2024,Monmouth,Campbell,88,87,0,Regular Season,2024-02-16,Monmouth,1,5,5,,,,
2024,UCLA,Colorado,64,60,0,Regular Season,2024-02-16,UCLA,1,5,4,,,,
2024,SF Austin,Abilene Chrstn,62,63,0,Regular Season,2024-02-17,SF Austin,1,6,0,,,,
2024,Texas A&M-CC,E Texas A&M,86,63,0,Regular Season,2024-02-17,Texas A&M-CC,1,3,3,,,,
2024,Columbia,Harvard,75,80,0,Regular Season,2024-02-17,Columbia,1,6,0,,,,
2024,W Carolina,ETSU,70,65,0,Regular Season,2024-02-17,W Carolina,1,1,1,,,,
2024,Coppin St,Delaware St,56,66,0,Regular Season,2024-02-17,Coppin St,1,10,10,,,,
2024,G Washington,Richmond,74,90,0,Regular Season,2024-02-17,G Washington,1,2,1,,,,
2024,San Diego St,New Mexico,81,70,0,Regular Season,2024-02-17,San Diego St,1,2,2,,,,
2024,Iowa,Wisconsin,88,86,0,Regular Season,2024-02-17,Iowa,1,1,2,,,,
2024,Texas Southern,Grambling,63,66,0,Regular Season,2024-02-17,Texas Southern,1,3,3,,,,
2024,Georgia Tech,Syracuse,65,60,0,Regular Season,2024-02-17,Georgia Tech,1,1,2,,,,
2024,Grand Canyon,CA Baptist,79,76,0,Regular Season,2024-02-18,Grand Canyon,1,1,1,,,,
2024,Wofford,UNC Greensboro,47,58,0,Regular Season,2024-02-18,Wofford,1,2,2,,,,
2024,Rhode Island,Loyola Chicago,67,77,0,Regular Season,2024-02-18,Rhode Island,1,6,2,,,,
2024,S Illinois,Indiana St,74,69,0,Regular Season,2024-02-18,S Illinois,1,2,3,,,,
2024,Clemson,NC State,77,78,0,Regular Season,2024-02-18,Clemson,1,2,7,,,,
2024,Incarnate Word,E Texas A&M,72,76,0,Regular Season,2024-02-20,Incarnate Word,1,2,2,,,,
2024,Virginia Tech,Virginia,75,41,0,Regular Season,2024-02-20,Virginia Tech,1,2,2,,,,
2024,UMass,VCU,74,52,0,Regular Season,2024-02-21,UMass,1,3,3,,,,
2024,Boise St,San José St,82,50,0,Regular Season,2024-02-21,Boise St,1,2,2,,,,
2024,Maine,UMBC,62,56,0,Regular Season,2024-02-22,Maine,1,4,4,,,,
2024,Rhode Island,Richmond,77,85,0,Regular Season,2024-02-22,Rhode Island,1,3,4,,,,
2024,SC Upstate,Charleston So,60,63,0,Regular Season,2024-02-22,SC Upstate,1,4,4,,,,
2024,Cincinnati,Oklahoma St,76,80,0,Regular Season,2024-02-22,Cincinnati,1,4,4,,,,
2024,Fullerton,Cal Poly,68,50,0,Regular Season,2024-02-23,Fullerton,1,4,6,,,,
2024,FGCU,Kennesaw St,67,74,0,Regular Season,2024-02-23,FGCU,1,5,5,,,,
2024,Southern Miss,South Alabama,64,83,0,Regular Season,2024-02-23,Southern Miss,1,5,5,,,,
2024,Sacred Heart,FDU,99,91,0,Regular Season,2024-02-23,Sacred Heart,1,5,5,,,,
2024,William & Mary,UNC Wilmington,65,81,0,Regular Season,2024-02-23,William & Mary,1,2,4,,,,
2024,Abilene Chrstn,Grand Canyon,79,73,0,Regular Season,2024-02-24,Abilene Chrstn,1,0,0,,,,
2024,SE Louisiana,New Orleans,77,67,0,Regular Season,2024-02-24,SE Louisiana,1,3,3,,,,
2024,UL Monroe,Troy,78,84,0,Regular Season,2024-02-24,UL Monroe,1,0,0,,,,
2024,Milwaukee,Youngstown St,80,84,0,Regular Season,2024-02-24,Milwaukee,1,5,6,,,,
2024,Stonehill,Saint Francis,72,63,0,Regular Season,2024-02-24,Stonehill,1,6,0,,,,
2024,Saint Louis,G Washington,96,91,0,Regular Season,2024-02-24,Saint Louis,1,2,1,,,,
2024,Jacksonville,North Florida,62,50,0,Regular Season,2024-02-24,Jacksonville,1,6,6,,,,
2024,Murray St,Valparaiso,80,68,0,Regular Season,2024-02-24,Murray St,1,1,1,,,,
2024,UCF,Texas Tech,75,61,0,Regular Season,2024-02-24,UCF,1,2,2,,,,
2024,Stanford,Oregon St,73,85,0,Regular Season,2024-02-24,Stanford,1,0,0,,,,
2024,FGCU,Queens,90,81,0,Regular Season,2024-02-25,FGCU,1,1,1,,,,
2024,Wagner,Long Island,72,57,0,Regular Season,2024-02-25,Wagner,1,1,1,,,,
2024,VCU,Saint Joseph's,73,69,0,Regular Season,2024-02-25,VCU,1,3,2,,,,
2024,Nebraska,Minnesota,73,55,0,Regular Season,2024-02-25,Nebraska,1,2,1,,,,
2024,Wyoming,Boise St,72,92,0,Regular Season,2024-02-25,Wyoming,1,3,3,,,,
2024,Howard,Coppin St,78,69,0,Regular Season,2024-02-27,Howard,1,2,2,,,,
2024,SC State,MD Eastern,64,56,0,Regular Season,2024-02-27,SC State,1,2,2,,,,
2024,St Bonaventure,Loyola Chicago,79,64,0,Regular Season,2024-02-28,St Bonaventure,1,3,3,,,,
2024,Lehigh,Boston U,62,64,0,Regular Season,2024-02-28,Lehigh,1,3,2,,,,
2024,Syracuse,Virginia Tech,84,71,0,Regular Season,2024-02-28,Syracuse,1,3,3,,,,
2024,Cleveland St,Green Bay,61,69,0,Regular Season,2024-02-29,Cleveland St,1,3,3,,,,
2024,Tennessee,Auburn,92,84,0,Regular Season,2024-02-29,Tennessee,1,3,4,,,,
2024,Ohio State,Nebraska,78,69,0,Regular Season,2024-02-29,Ohio State,1,3,3,,,,
2024,UTSA,Tulsa,89,73,0,Regular Season,2024-02-29,UTSA,1,4,3,,,,
2024,Jax State,UTEP,65,72,0,Regular Season,2024-03-01,Jax State,1,5,4,,,,
2024,St Thomas (MN),Omaha,88,61,0,Regular Season,2024-03-01,St Thomas (MN),1,5,4,,,,
2024,UT Martin,Tennessee Tech,80,69,0,Regular Season,2024-03-01,UT Martin,1,5,5,,,,
2024,UNC Wilmington,Hofstra,58,69,0,Regular Season,2024-03-01,UNC Wilmington,1,2,4,,,,
2024,Idaho,Montana,57,80,0,Regular Season,2024-03-02,Idaho,1,0,0,,,,
2024,Brown,Harvard,71,68,0,Regular Season,2024-03-02,Brown,1,6,5,,,,
2024,Vermont,UMass Lowell,74,62,0,Regular Season,2024-03-02,Vermont,1,5,1,,,,
2024,W Illinois,SIUE,76,65,0,Regular Season,2024-03-02,W Illinois,1,0,2,,,,
2024,Ball State,W Michigan,76,78,0,Regular Season,2024-03-02,Ball State,1,2,2,,,,
2024,Niagara,Rider,61,71,0,Regular Season,2024-03-02,Niagara,1,6,5,,,,
2024,Kentucky,Arkansas,111,102,0,Regular Season,2024-03-02,Kentucky,1,2,2,,,,
2024,Providence,Villanova,60,71,0,Regular Season,2024-03-02,Providence,1,1,3,,,,
2024,Nevada,Fresno St,74,66,0,Regular Season,2024-03-02,Nevada,1,2,2,,,,
2024,Texas,Oklahoma St,81,65,0,Regular Season,2024-03-02,Texas,1,2,1,,,,
2024,Washington,USC,75,82,0,Regular Season,2024-03-02,Washington,1,0,0,,,,
2024,Southern Utah,Tarleton St,83,88,0,Regular Season,2024-03-03,Southern Utah,1,1,1,,,,
2024,San Diego,Pacific,81,69,0,Regular Season,2024-03-03,San Diego,1,1,6,,,,
2024,UConn,Seton Hall,91,61,0,Regular Season,2024-03-03,UConn,1,6,2,,,,
2024,Memphis,UAB,106,87,0,Regular Season,2024-03-03,Memphis,1,1,2,,,,
2024,Portland St,Idaho,72,57,0,Regular Season,2024-03-05,Portland St,1,2,2,,,,
2024,Coppin St,SC State,58,61,0,Regular Season,2024-03-05,Coppin St,1,2,2,,,,
2024,MTSU,Liberty,69,61,0,Regular Season,2024-03-06,MTSU,1,2,2,,,,
2024,VCU,Duquesne,59,69,0,Regular Season,2024-03-06,VCU,1,3,3,,,,
2024,Oklahoma,Cincinnati,74,71,0,Regular Season,2024-03-06,Oklahoma,1,2,2,,,,
2024,Stetson,Queens,83,71,0,ASUN Championship - Quarterfinal,2024-03-06,Stetson,1,3,0,,,,
2024,Rhode Island,George Mason,51,69,0,Regular Season,2024-03-07,Rhode Island,1,4,4,,,,
2024,New Mexico,Fresno St,79,58,0,Regular Season,2024-03-07,New Mexico,1,3,4,,,,
2024,South Alabama,GA Southern,71,76,1,Sun Belt Championship - 2nd Round,2024-03-07,,0,4,4,,,,
2024,UC San Diego,UC Davis,63,70,0,Regular Season,2024-03-08,UC San Diego,1,4,6,,,,
2024,Fairfield,Canisius,74,62,0,Regular Season,2024-03-08,Fairfield,1,5,4,,,,
2024,Morgan St,Coppin St,78,60,0,Regular Season,2024-03-08,Morgan St,1,2,2,,,,
2024,Morehead St,SIUE,78,63,1,OVC Championship - Quarterfinal,2024-03-08,,0,5,0,,,,
2024,Oakland,Purdue FW,75,65,0,Barbasol Horizon League Championship - Quarterfinal,2024-03-08,Oakland,1,5,1,,,,
2024,Tarleton St,Seattle U,69,66,0,Regular Season,2024-03-09,Tarleton St,1,0,0,,,,
2024,Miami OH,Ohio,59,72,0,Regular Season,2024-03-09,Miami OH,1,2,2,,,,
2024,Fordham,Rhode Island,50,58,0,Regular Season,2024-03-09,Fordham,1,1,1,,,,
2024,Villanova,Creighton,67,69,0,Regular Season,2024-03-09,Villanova,1,2,6,,,,
2024,Texas,Oklahoma,94,80,0,Regular Season,2024-03-09,Texas,1,3,2,,,,
2024,UNC Asheville,Gardner-Webb,83,72,1,Big South Championship - Semifinal,2024-03-09,,0,0,0,,,,
2024,Bryant,Maine,84,58,0,America East Playoffs - Quarterfinal,2024-03-09,Bryant,1,2,3,,,,
2024,Stony Brook,Northeastern,75,65,1,CAA Championship - 2nd Round,2024-03-09,,0,6,6,,,,
2024,Iowa,Illinois,61,73,0,Regular Season,2024-03-10,Iowa,1,7,3,,,,
2024,Pitt,NC State,81,73,0,Regular Season,2024-03-10,Pitt,1,3,4,,,,
2024,Chattanooga,ETSU,84,85,1,SoCon Championship - Semifinal,2024-03-10,,0,0,0,,,,
2024,Colgate,Bucknell,68,65,0,Patriot League Championship - Semifinal,2024-03-10,Colgate,1,1,1,,,,
2024,Weber St,Montana St,82,91,1,Big Sky Championship - Quarterfinal,2024-03-11,,0,5,5,,,,
2024,Fordham,Davidson,71,63,1,Atlantic 10 Championship - 1st Round,2024-03-12,,0,2,2,,,,
2024,N Kentucky,Milwaukee,75,82,1,Barbasol Horizon League Championship - Semifinal,2024-03-12,,0,3,3,,,,
2024,Temple,UTSA,64,61,1,American Athletic Conference Championship - 1st Round,2024-03-13,,0,2,2,,,,
2024,Duquesne,Saint Louis,83,73,1,Atlantic 10 Championship - 2nd Round,2024-03-13,,0,3,0,,,,
2024,Alcorn St,Alabama A&M,63,75,1,SWAC Tournament - Quarterfinal,2024-03-13,,0,3,3,,,,
2024,LSU,Mississippi St,60,70,1,SEC Tournament - 2nd Round,2024-03-14,,0,3,4,,,,
2024,Toledo,Kent State,59,67,1,MAC Championship - Quarterfinal,2024-03-14,,0,4,4,,,,
2024,Loyola Chicago,St Bonaventure,74,75,1,Atlantic 10 Championship - Quarterfinal,2024-03-14,,0,4,0,,,,
2024,Penn State,Michigan,66,57,1,Big Ten Tournament - 1st Round,2024-03-14,,0,3,3,,,,
2024,Kentucky,Texas A&M,87,97,1,SEC Tournament - Quarterfinal,2024-03-15,,0,5,0,,,,
2024,UT Arlington,SF Austin,109,78,1,WAC Tournament - Quarterfinal,2024-03-15,,0,6,0,,,,
2024,Quinnipiac,Saint Peter's,60,62,1,MAAC Championship - Semifinal,2024-03-15,,0,1,0,,,,
2024,Florida,Texas A&M,95,90,1,SEC Tournament - Semifinal,2024-03-16,,0,0,0,,,,
2024,UC Davis,Hawai'i,68,65,1,Big West Championship - Semifinal,2024-03-16,,0,6,0,,,,
2024,Fairfield,Saint Peter's,63,68,1,MAAC Championship - Final,2024-03-16,,0,0,0,,,,
2024,Yale,Brown,62,61,1,Ivy League Tournament pres. by TIAA - Final,2024-03-17,,0,0,0,,,,
2024,Utah,UC Irvine,84,75,0,NIT - 1st Round,2024-03-20,Utah,1,4,3,,,,
2024,Arizona,Long Beach St,85,65,1,Men's Basketball Championship - West Region - 1st Round,2024-03-21,,0,4,3,,,,
2024,Villanova,VCU,61,70,0,NIT - 1st Round,2024-03-21,Villanova,1,5,3,,,,
2024,Clemson,New Mexico,77,56,1,Men's Basketball Championship - West Region - 1st Round,2024-03-22,,0,7,5,,,,
2024,Utah State,TCU,88,72,1,Men's Basketball Championship - Midwest Region - 1st Round,2024-03-23,,0,6,8,,,,
2024,Seton Hall,North Texas,72,58,0,NIT - 2nd Round,2024-03-23,Seton Hall,1,2,3,,,,
2024,Presbyterian,Montana,79,82,1,Ro CBI - 1st Round,2024-03-24,,0,12,9,,,,
2024,UNLV,Boston College,79,70,0,NIT - 2nd Round,2024-03-25,UNLV,1,3,5,,,,
2024,Utah,VCU,74,54,0,NIT - Quarterfinal,2024-03-28,Utah,1,2,3,,,,
2024,Seton Hall,Georgia,84,67,1,NIT - Semifinal,2024-04-03,,0,6,7,,,,
2025,S Dakota St,McNeese,80,73,1,Field of 68 Showcase,2024-11-04,,0,,,,,,
2025,Jax State,LaGrange,112,48,0,Regular Season,2024-11-04,Jax State,1,,,,,,
2025,SMU,Tarleton St,96,62,0,Regular Season,2024-11-05,SMU,1,,,,,,
2025,Kansas,Howard,87,57,0,Regular Season,2024-11-05,Kansas,1,,,,,,
2025,Stetson,New College FL,94,75,0,Regular Season,2024-11-05,Stetson,1,,,,,,
2025,Northwestern,Lehigh,90,46,0,Regular Season,2024-11-05,Northwestern,1,,,,,,
2025,Pitt,Radford,96,56,0,Regular Season,2024-11-05,Pitt,1,,,,,,
2025,Rhode Island,Fairfield,96,58,0,Regular Season,2024-11-05,Rhode Island,1,,,,,,
2025,Idaho,Northwest U,94,60,0,Regular Season,2024-11-05,Idaho,1,,,,,,
2025,South Alabama,C Michigan,70,74,0,MAC-SBC Challenge,2024-11-05,South Alabama,1,,,,,,
2025,Cornell,Marywood,93,52,0,Regular Season,2024-11-05,Cornell,1,,,,,,
2025,East Carolina,NC Wesleyan,97,70,0,Regular Season,2024-11-05,East Carolina,1,,,,,,
2025,Belmont,Maryville TN,93,70,0,Regular Season,2024-11-05,Belmont,1,,,,,,
2025,Southern Utah,Western NM,96,68,0,Regular Season,2024-11-05,Southern Utah,1,,,,,,
2025,Gonzaga,Baylor,101,63,0,Findlay Auto Tip-Off,2024-11-05,Gonzaga,1,,,,,,
2025,SIUE,Westminster MO,95,42,0,Regular Season,2024-11-05,SIUE,1,,,,,,
2025,Grambling,Southern NO,92,42,0,Regular Season,2024-11-05,Grambling,1,,,,,,
2025,North Texas,Evansville,80,63,0,Regular Season,2024-11-06,North Texas,1,,,,,,
2025,Georgetown,Lehigh,85,77,0,Regular Season,2024-11-07,Georgetown,1,,1,,,,
2025,Utah State,Alcorn St,101,46,0,Regular Season,2024-11-07,Utah State,1,,1,,,,
2025,Delaware,Robert Morris,81,77,0,Regular Season,2024-11-07,Delaware,1,2,1,,,,
2025,North Florida,Charleston So,90,66,0,Regular Season,2024-11-08,North Florida,1,2,2,,,,
2025,Loyola Chicago,Detroit Mercy,87,65,0,Regular Season,2024-11-08,Loyola Chicago,1,2,2,,,,
