slot,round_order,round_name,region,team_a,team_b,p_team_a,p_team_b,team_a_win_rate,is_locked,team_b_win_rate,winner
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Saint Louis,Virginia,0.20858729469171067,0.7914127053082893,1.0,False,0.0,Saint Louis
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Iowa State,0.7599185347111093,0.24008146528889074,0.6987951807228916,False,0.3012048192771084,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Kentucky,0.33731219532482387,0.6626878046751761,0.3219917012448133,False,0.6780082987551868,Kentucky
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Miami OH,0.5903846661325179,0.40961533386748206,0.5806451612903226,False,0.4193548387096774,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,SMU,0.6876316845907583,0.3123683154092417,0.6595744680851063,False,0.34042553191489366,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Santa Clara,0.7483824898169069,0.2516175101830932,0.6779661016949152,False,0.3220338983050848,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Tennessee,0.582168434896462,0.417831565103538,0.3729508196721312,False,0.6270491803278688,Tennessee
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Tennessee St,0.82782958488634,0.17217041511366005,0.75,False,0.25,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,Texas Tech,Virginia,0.6366777928231164,0.36332220717688357,0.6094276094276094,False,0.39057239057239057,Texas Tech
R4_MIDWEST_1,4,Elite Eight,MIDWEST,UMBC,Kentucky,0.039417562876515405,0.9605824371234846,1.0,False,0.0,UMBC
R4_MIDWEST_1,4,Elite Eight,MIDWEST,UMBC,Tennessee St,0.2793454546374567,0.7206545453625433,1.0,False,0.0,UMBC
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,Houston,0.34647209913778776,0.6535279008622121,0.8076923076923077,False,0.1923076923076923,Clemson
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,Illinois,0.17085181223263898,0.829148187767361,0.7868852459016393,False,0.21311475409836067,Clemson
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,North Carolina,0.5810571760475539,0.41894282395244603,0.6666666666666666,False,0.33333333333333337,Clemson
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,Penn,0.49546414172849085,0.5045358582715092,0.5,False,0.5,Clemson
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,Saint Mary's,0.39890147041381574,0.6010985295861843,0.42857142857142855,False,0.5714285714285714,Saint Mary's
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,Texas A&M,0.4968145220088311,0.5031854779911689,0.7142857142857143,False,0.2857142857142857,Clemson
R4_SOUTH_1,4,Elite Eight,SOUTH,Clemson,VCU,0.5740854605183013,0.42591453948169866,0.42857142857142855,False,0.5714285714285714,VCU
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Houston,0.8465606236137235,0.15343937638627647,0.8331053351573188,False,0.16689466484268123,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Idaho,0.9712068259546618,0.02879317404533821,1.0,False,0.0,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Illinois,0.6819736747335109,0.3180263252664891,0.6844162188568637,False,0.31558378114313634,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,North Carolina,0.935207217491275,0.064792782508725,0.9369369369369369,False,0.06306306306306309,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Penn,0.9108708981312542,0.0891291018687459,0.9444444444444444,False,0.05555555555555558,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Saint Mary's,0.8735164590465353,0.1264835409534647,0.8858858858858859,False,0.1141141141141141,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,Texas A&M,0.9113084753537111,0.08869152464628882,0.9064327485380117,False,0.0935672514619883,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Florida,VCU,0.9334540317850973,0.06654596821490266,0.926829268292683,False,0.07317073170731703,Florida
R4_SOUTH_1,4,Elite Eight,SOUTH,Iowa,Illinois,0.0736220876576245,0.9263779123423755,1.0,False,0.0,Iowa
R4_SOUTH_1,4,Elite Eight,SOUTH,Iowa,Penn,0.27470537303029063,0.7252946269697094,1.0,False,0.0,Iowa
R4_SOUTH_1,4,Elite Eight,SOUTH,Iowa,Saint Mary's,0.20378896617173842,0.7962110338282615,1.0,False,0.0,Iowa
R4_SOUTH_1,4,Elite Eight,SOUTH,Iowa,Texas A&M,0.2757829583191984,0.7242170416808016,1.0,False,0.0,Iowa
R4_SOUTH_1,4,Elite Eight,SOUTH,Iowa,VCU,0.34204475653250815,0.6579552434674918,1.0,False,0.0,Iowa
R4_SOUTH_1,4,Elite Eight,SOUTH,Lehigh,Penn,0.23645185996937632,0.7635481400306237,1.0,False,0.0,Lehigh
R4_SOUTH_1,4,Elite Eight,SOUTH,Lehigh,VCU,0.29827032365056644,0.7017296763494336,1.0,False,0.0,Lehigh
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,Houston,0.36027019863023024,0.6397298013697699,0.6153846153846154,False,0.3846153846153846,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,Illinois,0.17957773669544105,0.8204222633045589,0.8604651162790697,False,0.13953488372093026,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,North Carolina,0.5956821859236797,0.4043178140763202,0.3333333333333333,False,0.6666666666666667,North Carolina
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,Penn,0.5105602799060707,0.48943972009392933,0.6666666666666666,False,0.33333333333333337,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,Saint Mary's,0.41346654942667854,0.5865334505733215,0.5,False,0.5,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,Texas A&M,0.5119100588290545,0.4880899411709455,1.0,False,0.0,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,McNeese,VCU,0.5887816079721244,0.4112183920278756,1.0,False,0.0,McNeese
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,Houston,0.26984225488246955,0.7301577451175305,0.7142857142857143,False,0.2857142857142857,Nebraska
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,Illinois,0.12559925921413603,0.8744007407858639,0.8333333333333334,False,0.16666666666666663,Nebraska
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,Penn,0.4063719550841194,0.5936280449158806,0.5,False,0.5,Nebraska
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,Saint Mary's,0.31628779390660533,0.6837122060933947,0.2,False,0.8,Saint Mary's
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,Texas A&M,0.40767571920106754,0.5923242807989324,0.3333333333333333,False,0.6666666666666667,Texas A&M
R4_SOUTH_1,4,Elite Eight,SOUTH,Nebraska,VCU,0.484429894995214,0.5155701050047861,1.0,False,0.0,Nebraska
R4_SOUTH_1,4,Elite Eight,SOUTH,Prairie View,Illinois,0.053872620063414485,0.9461273799365855,1.0,False,0.0,Prairie View
R4_SOUTH_1,4,Elite Eight,SOUTH,Prairie View,Saint Mary's,0.15496261833860575,0.8450373816613943,1.0,False,0.0,Prairie View
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Houston,0.46167253375378503,0.538327466246215,0.5952380952380952,False,0.40476190476190477,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Idaho,0.8398232584828051,0.16017674151719485,1.0,False,0.0,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Illinois,0.2499965694436274,0.7500034305563725,0.8372093023255814,False,0.16279069767441856,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,North Carolina,0.6917015848896662,0.30829841511033385,0.6666666666666666,False,0.33333333333333337,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Penn,0.6136847923520035,0.38631520764799654,0.5,False,0.5,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Saint Mary's,0.5177243962716641,0.4822756037283359,0.46153846153846156,False,0.5384615384615384,Saint Mary's
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,Texas A&M,0.6149646501668627,0.38503534983313725,0.5,False,0.5,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Troy,VCU,0.6855747739998321,0.31442522600016787,0.5,False,0.5,Troy
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Houston,0.654774249120474,0.345225750879526,0.6740331491712708,False,0.3259668508287292,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Idaho,0.9206065443627407,0.0793934556372593,1.0,False,0.0,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Illinois,0.4243533809412521,0.5756466190587479,0.5764966740576497,False,0.4235033259423503,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,North Carolina,0.8322683588944522,0.16773164110554784,0.8064516129032258,False,0.19354838709677424,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Penn,0.7784283551414132,0.22157164485858682,0.7777777777777778,False,0.2222222222222222,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Saint Mary's,0.7036271854755715,0.29637281452442854,0.2125,False,0.7875,Saint Mary's
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,Texas A&M,0.7793586514767424,0.22064134852325756,0.8235294117647058,False,0.17647058823529416,Vanderbilt
R4_SOUTH_1,4,Elite Eight,SOUTH,Vanderbilt,VCU,0.8282413714953583,0.17175862850464174,0.14705882352941177,False,0.8529411764705882,VCU
R4_WEST_1,4,Elite Eight,WEST,Arizona,BYU,0.8571913609871512,0.1428086390128488,0.8571428571428571,False,0.1428571428571429,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Gonzaga,0.8613039402292915,0.13869605977070842,0.8679245283018868,False,0.13207547169811318,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Kennesaw St,0.9037541392150699,0.09624586078493014,0.95,False,0.050000000000000044,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Miami,0.892944419764589,0.10705558023541095,0.875,False,0.125,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Missouri,0.5703529246330681,0.4296470753669319,0.4195121951219512,False,0.5804878048780489,Missouri
R4_WEST_1,4,Elite Eight,WEST,Arizona,NC State,0.653733093349897,0.34626690665010296,0.3469387755102041,False,0.653061224489796,NC State
R4_WEST_1,4,Elite Eight,WEST,Arizona,Purdue,0.5571843693082309,0.4428156306917691,0.5986696230598669,False,0.40133037694013307,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Queens,0.9059420267273965,0.09405797327260346,1.0,False,0.0,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arizona,Texas,0.9320320061208612,0.06796799387913866,0.6666666666666666,False,0.33333333333333337,Arizona
R4_WEST_1,4,Elite Eight,WEST,Arkansas,BYU,0.7749197799529166,0.2250802200470834,0.8,False,0.19999999999999996,Arkansas
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Gonzaga,0.7807957304147624,0.21920426958523775,0.36363636363636365,False,0.6363636363636364,Gonzaga
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Kennesaw St,0.843406845450987,0.156593154549013,1.0,False,0.0,Arkansas
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Miami,0.8271158710451081,0.1728841289548919,1.0,False,0.0,Arkansas
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Missouri,0.4322782903403862,0.5677217096596138,0.5432098765432098,False,0.45679012345679015,Arkansas
R4_WEST_1,4,Elite Eight,WEST,Arkansas,NC State,0.5198985528022276,0.48010144719777237,0.46153846153846156,False,0.5384615384615384,NC State
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Purdue,0.419187344892591,0.580812655107409,0.42748091603053434,False,0.5725190839694656,Purdue
R4_WEST_1,4,Elite Eight,WEST,Arkansas,Queens,0.846733917847694,0.15326608215230597,1.0,False,0.0,Arkansas
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,BYU,0.6204679758815232,0.37953202411847675,1.0,False,0.0,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,Gonzaga,0.6284427336543393,0.37155726634566066,1.0,False,0.0,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,Kennesaw St,0.7189038340677135,0.2810961659322865,1.0,False,0.0,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,Miami,0.6943542600651808,0.30564573993481925,1.0,False,0.0,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,Missouri,0.26554792607108646,0.7344520739289137,0.6818181818181818,False,0.31818181818181823,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,NC State,0.33958786750532344,0.6604121324946766,0.47619047619047616,False,0.5238095238095238,NC State
R4_WEST_1,4,Elite Eight,WEST,Hawai'i,Purdue,0.2552361609233621,0.7447638390766379,0.76,False,0.24,Hawai'i
R4_WEST_1,4,Elite Eight,WEST,High Point,Gonzaga,0.43775276635708715,0.5622472336429128,1.0,False,0.0,High Point
R4_WEST_1,4,Elite Eight,WEST,High Point,Missouri,0.142685894888101,0.857314105111899,1.0,False,0.0,High Point
R4_WEST_1,4,Elite Eight,WEST,High Point,NC State,0.19139663170755364,0.8086033682924464,1.0,False,0.0,High Point
R4_WEST_1,4,Elite Eight,WEST,High Point,Purdue,0.13625997054542463,0.8637400294545754,1.0,False,0.0,High Point
R4_WEST_1,4,Elite Eight,WEST,Long Island,Gonzaga,0.6041534332941767,0.3958465667058233,1.0,False,0.0,Long Island
R4_WEST_1,4,Elite Eight,WEST,Long Island,Missouri,0.24599833707434277,0.7540016629256572,0.75,False,0.25,Long Island
R4_WEST_1,4,Elite Eight,WEST,Long Island,NC State,0.3169396700293141,0.683060329970686,0.3333333333333333,False,0.6666666666666667,NC State
R4_WEST_1,4,Elite Eight,WEST,Long Island,Purdue,0.23620157759517801,0.763798422404822,0.6896551724137931,False,0.31034482758620685,Long Island
R4_WEST_1,4,Elite Eight,WEST,Long Island,Queens,0.7030163309065488,0.2969836690934512,1.0,False,0.0,Long Island
R4_WEST_1,4,Elite Eight,WEST,Utah State,BYU,0.5626084598997577,0.43739154010024234,0.6666666666666666,False,0.33333333333333337,Utah State
R4_WEST_1,4,Elite Eight,WEST,Utah State,Miami,0.6412458809571783,0.35875411904282173,1.0,False,0.0,Utah State
R4_WEST_1,4,Elite Eight,WEST,Utah State,Missouri,0.2214719192127888,0.7785280807872113,0.9047619047619048,False,0.09523809523809523,Utah State
R4_WEST_1,4,Elite Eight,WEST,Utah State,NC State,0.28804229002901716,0.7119577099709828,0.75,False,0.25,Utah State
R4_WEST_1,4,Elite Eight,WEST,Utah State,Purdue,0.2123767938385589,0.7876232061614411,0.7894736842105263,False,0.21052631578947367,Utah State
R4_WEST_1,4,Elite Eight,WEST,Utah State,Texas,0.7461020108258349,0.25389798917416506,1.0,False,0.0,Utah State
R4_WEST_1,4,Elite Eight,WEST,Villanova,BYU,0.6820432172928205,0.31795678270717953,0.375,False,0.625,BYU
R4_WEST_1,4,Elite Eight,WEST,Villanova,Gonzaga,0.6893718849234697,0.3106281150765303,0.42857142857142855,False,0.5714285714285714,Gonzaga
R4_WEST_1,4,Elite Eight,WEST,Villanova,Kennesaw St,0.7704180600917161,0.2295819399082839,1.0,False,0.0,Villanova
R4_WEST_1,4,Elite Eight,WEST,Villanova,Missouri,0.32176183625721283,0.6782381637427872,0.7123287671232876,False,0.28767123287671237,Villanova
R4_WEST_1,4,Elite Eight,WEST,Villanova,NC State,0.4028777221578625,0.5971222778421374,0.5245901639344263,False,0.47540983606557374,Villanova
R4_WEST_1,4,Elite Eight,WEST,Villanova,Purdue,0.3101890987513047,0.6898109012486953,0.7857142857142857,False,0.2142857142857143,Villanova
R4_WEST_1,4,Elite Eight,WEST,Villanova,Queens,0.7748819739023461,0.22511802609765386,1.0,False,0.0,Villanova
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,BYU,0.9227941724694027,0.07720582753059735,0.9886363636363636,False,0.011363636363636354,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Gonzaga,0.9251824281689356,0.07481757183106441,0.9457364341085271,False,0.054263565891472854,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Kennesaw St,0.9492339283238204,0.050766071676179525,0.8928571428571429,False,0.1071428571428571,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Miami,0.9432112390177871,0.056788760982212756,1.0,False,0.0,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Missouri,0.7255312729787572,0.2744687270212428,0.28431372549019607,False,0.7156862745098039,Missouri
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,NC State,0.7898903997339825,0.21010960026601752,0.7925696594427245,False,0.2074303405572755,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Purdue,0.7147401070836044,0.28525989291639564,0.689795918367347,False,0.310204081632653,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Queens,0.9504446460712714,0.049555353928728674,1.0,False,0.0,Wisconsin
R4_WEST_1,4,Elite Eight,WEST,Wisconsin,Texas,0.9646717809900914,0.03532821900990857,1.0,False,0.0,Wisconsin
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Arizona,0.4344197346014403,0.5655802653985598,0.5987261146496815,False,0.4012738853503185,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Arkansas,0.5724886256239701,0.4275113743760299,0.6808510638297872,False,0.3191489361702128,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Gonzaga,0.826686221710115,0.17331377828988503,0.75,False,0.25,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Hawai'i,0.7382281499040344,0.2617718500959656,0.8,False,0.19999999999999996,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Long Island,0.7575914977947696,0.24240850220523036,1.0,False,0.0,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Missouri,0.5048623949961284,0.4951376050038716,0.6,False,0.4,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,NC State,0.5918571922823226,0.4081428077176774,0.5072463768115942,False,0.49275362318840576,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Purdue,0.4914762418740555,0.5085237581259445,0.5333333333333333,False,0.4666666666666667,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Utah State,0.781863549291285,0.218136450708715,0.5,False,0.5,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Villanova,0.6824680046762257,0.3175319953237743,0.4444444444444444,False,0.5555555555555556,Villanova
R5_1,5,Final Four,FINAL_FOUR,CA Baptist,Wisconsin,0.2783588958556427,0.7216411041443573,0.6997742663656885,False,0.3002257336343115,CA Baptist
R5_1,5,Final Four,FINAL_FOUR,Duke,Arizona,0.3014129762530238,0.6985870237469762,0.6486486486486487,False,0.3513513513513513,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Arkansas,0.4292956588841507,0.5707043411158492,0.375,False,0.625,Arkansas
R5_1,5,Final Four,FINAL_FOUR,Duke,BYU,0.7214322592574575,0.27856774074254254,1.0,False,0.0,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Gonzaga,0.7282148201264569,0.2717851798735431,1.0,False,0.0,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Long Island,0.6370961347363084,0.36290386526369156,0.6666666666666666,False,0.33333333333333337,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Missouri,0.36417538122991805,0.635824618770082,0.72,False,0.28,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,NC State,0.4489066760218403,0.5510933239781597,0.44,False,0.56,NC State
R5_1,5,Final Four,FINAL_FOUR,Duke,Purdue,0.3518685802793005,0.6481314197206995,0.4090909090909091,False,0.5909090909090908,Purdue
R5_1,5,Final Four,FINAL_FOUR,Duke,Texas,0.8554190392107672,0.14458096078923277,1.0,False,0.0,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Villanova,0.5469610940126216,0.45303890598737845,0.5,False,0.5,Duke
R5_1,5,Final Four,FINAL_FOUR,Duke,Wisconsin,0.17808821565196073,0.8219117843480394,0.8579881656804734,False,0.14201183431952658,Duke
R5_1,5,Final Four,FINAL_FOUR,Furman,Arizona,0.1485797872107083,0.8514202127892917,0.8,False,0.19999999999999996,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,Arkansas,0.23327133128094998,0.76672866871905,1.0,False,0.0,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,Missouri,0.18808640384295958,0.8119135961570404,1.0,False,0.0,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,NC State,0.247816003206214,0.752183996793786,1.0,False,0.0,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,Purdue,0.1800452418590007,0.8199547581409994,0.8333333333333334,False,0.16666666666666663,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,Villanova,0.32809679765346855,0.6719032023465314,1.0,False,0.0,Furman
R5_1,5,Final Four,FINAL_FOUR,Furman,Wisconsin,0.08057505362589522,0.9194249463741048,0.8181818181818182,False,0.18181818181818177,Furman
R5_1,5,Final Four,FINAL_FOUR,Kansas,Arizona,0.3044026567516335,0.6955973432483664,0.5869565217391305,False,0.4130434782608695,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Arkansas,0.43276799806041355,0.5672320019395864,0.6666666666666666,False,0.33333333333333337,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,BYU,0.7242687829441335,0.27573121705586645,1.0,False,0.0,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Hawai'i,0.6163775972983963,0.38362240270160375,1.0,False,0.0,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Kennesaw St,0.804275179307974,0.195724820692026,1.0,False,0.0,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Long Island,0.6403633207983276,0.3596366792016724,1.0,False,0.0,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Missouri,0.3674601393937516,0.6325398606062484,0.3333333333333333,False,0.6666666666666667,Missouri
R5_1,5,Final Four,FINAL_FOUR,Kansas,NC State,0.4524118936684402,0.5475881063315597,0.5909090909090909,False,0.40909090909090906,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Purdue,0.3551043295993687,0.6448956704006312,0.6153846153846154,False,0.3846153846153846,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Utah State,0.6712801878560392,0.32871981214396084,1.0,False,0.0,Kansas
R5_1,5,Final Four,FINAL_FOUR,Kansas,Villanova,0.5504671815686976,0.4495328184313025,0.3333333333333333,False,0.6666666666666667,Villanova
R5_1,5,Final Four,FINAL_FOUR,Kansas,Wisconsin,0.18017013468808515,0.8198298653119148,0.8527131782945736,False,0.1472868217054264,Kansas
R5_1,5,Final Four,FINAL_FOUR,Louisville,Arizona,0.20051036356940075,0.7994896364305993,0.8461538461538461,False,0.15384615384615385,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Arkansas,0.3042258753387698,0.6957741246612301,0.75,False,0.25,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,BYU,0.6008595862138246,0.3991404137861754,1.0,False,0.0,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Kennesaw St,0.7019380393386914,0.29806196066130863,1.0,False,0.0,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Long Island,0.5050631720157868,0.49493682798421323,1.0,False,0.0,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Missouri,0.24977429389739597,0.7502257061026042,0.30434782608695654,False,0.6956521739130435,Missouri
R5_1,5,Final Four,FINAL_FOUR,Louisville,NC State,0.32134046830603247,0.6786595316939675,0.375,False,0.625,NC State
R5_1,5,Final Four,FINAL_FOUR,Louisville,Purdue,0.239874998713965,0.760125001286035,0.8125,False,0.1875,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Utah State,0.5392423348500599,0.4607576651499401,1.0,False,0.0,Louisville
R5_1,5,Final Four,FINAL_FOUR,Louisville,Villanova,0.4123813755077886,0.5876186244922115,0.3333333333333333,False,0.6666666666666667,Villanova
R5_1,5,Final Four,FINAL_FOUR,Louisville,Wisconsin,0.11185980451930581,0.8881401954806942,0.8490566037735849,False,0.15094339622641506,Louisville
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Arizona,0.39901151821640723,0.6009884817835928,0.648,False,0.352,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Arkansas,0.5365018241780652,0.46349817582193475,0.5476190476190477,False,0.45238095238095233,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,BYU,0.7994034612082972,0.2005965387917028,1.0,False,0.0,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Gonzaga,0.8048012444328997,0.1951987555671003,0.875,False,0.125,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Hawai'i,0.7091037429454126,0.29089625705458744,1.0,False,0.0,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,High Point,0.841157319973193,0.15884268002680701,1.0,False,0.0,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Long Island,0.7298330150514647,0.2701669849485353,1.0,False,0.0,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Missouri,0.468468333698054,0.531531666301946,0.48936170212765956,False,0.5106382978723405,Missouri
R5_1,5,Final Four,FINAL_FOUR,Michigan St,NC State,0.5562369897473693,0.44376301025263065,0.6056338028169014,False,0.3943661971830986,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Purdue,0.45516009235933913,0.5448399076406609,0.4178082191780822,False,0.5821917808219178,Purdue
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Utah State,0.755989270983967,0.24401072901603305,1.0,False,0.0,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Villanova,0.6500803924919518,0.34991960750804824,0.5172413793103449,False,0.48275862068965514,Michigan St
R5_1,5,Final Four,FINAL_FOUR,Michigan St,Wisconsin,0.250047097837629,0.749952902162371,0.7167487684729064,False,0.28325123152709364,Michigan St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Arizona,0.182904992784199,0.817095007215801,1.0,False,0.0,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Arkansas,0.2807114096063815,0.7192885903936185,1.0,False,0.0,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Kennesaw St,0.6776215680702752,0.3223784319297248,1.0,False,0.0,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Missouri,0.2290828282536225,0.7709171717463775,0.8181818181818182,False,0.18181818181818177,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,NC State,0.29706796590951495,0.7029320340904851,0.6666666666666666,False,0.33333333333333337,N Dakota St
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Purdue,0.21976337604064863,0.7802366239593516,0.16666666666666666,False,0.8333333333333334,Purdue
R5_1,5,Final Four,FINAL_FOUR,N Dakota St,Villanova,0.385134614496206,0.614865385503794,1.0,False,0.0,N Dakota St
